882.58264000	882.58264000	0.19573507E+08	0.19510752E+08	0.10936028E+04	-1
882.63801400	882.63801400	0.18137693E+08	0.18076348E+08	0.10455978E+04	-1
882.66185100	882.66185100	0.58361933E+07	0.58290326E+07	0.65813598E+03	-1
882.69100300	882.69100300	0.15547884E+08	0.15519796E+08	0.93376763E+03	-1
882.74128700	882.74128700	0.14314181E+08	0.14269506E+08	0.97993735E+03	-1
882.79619000	882.79619000	0.12450085E+08	0.12413958E+08	0.94891253E+03	-1
882.81841100	882.81841100	0.62189860E+07	0.62129581E+07	0.66691418E+03	-1
882.84786300	882.84786300	0.11049573E+08	0.11039357E+08	0.88420487E+03	-1
882.90077300	882.90077300	0.12653516E+08	0.12612430E+08	0.93665594E+03	-1
882.95386200	882.95386200	0.15452721E+08	0.15429319E+08	0.10840352E+04	-1
882.98291600	882.98291600	0.74001381E+07	0.73965315E+07	0.71733126E+03	-1
883.00545600	883.00545600	0.18554957E+08	0.18518620E+08	0.11121236E+04	-1
883.05784600	883.05784600	0.30351291E+08	0.30307974E+08	0.12762098E+04	-1
883.08942400	883.08942400	0.63268840E+07	0.63068267E+07	0.68298155E+03	-1
883.11060900	883.11060900	0.39494953E+08	0.39290677E+08	0.13572471E+04	-1
883.16118100	883.16118100	0.57230593E+08	0.56736584E+08	0.17159690E+04	-1
883.21613900	883.21613900	0.62762186E+08	0.62058697E+08	0.15761426E+04	-1
883.26845200	883.26845200	0.68814574E+08	0.68333843E+08	0.18615147E+04	-1
883.32136700	883.32136700	0.65183279E+08	0.64616965E+08	0.17808454E+04	-1
883.37446100	883.37446100	0.64303446E+08	0.63625948E+08	0.17788493E+04	-1
883.42698800	883.42698800	0.59992178E+08	0.59419367E+08	0.17204663E+04	-1
883.47964800	883.47964800	0.51781368E+08	0.51265060E+08	0.17125775E+04	-1
883.53257000	883.53257000	0.37014298E+08	0.36870754E+08	0.13058425E+04	-1
883.58581400	883.58581400	0.31404660E+08	0.31304795E+08	0.14144575E+04	-1
883.63844400	883.63844400	0.25414785E+08	0.25280554E+08	0.11730021E+04	-1
883.69025600	883.69025600	0.18006424E+08	0.17954665E+08	0.10409523E+04	-1
883.74229900	883.74229900	0.16351739E+08	0.16305521E+08	0.10120772E+04	-1
883.79550700	883.79550700	0.20986111E+08	0.20906599E+08	0.11009418E+04	-1
883.84768900	883.84768900	0.25269888E+08	0.25149280E+08	0.12498971E+04	-1
883.87291000	883.87291000	0.63889174E+07	0.63796181E+07	0.61254744E+03	-1
883.90030300	883.90030300	0.52938608E+08	0.52702686E+08	0.16133881E+04	-1
883.92922900	883.92922900	0.66116358E+07	0.66101689E+07	0.58465241E+03	-1
883.95328200	883.95328200	0.94562864E+08	0.93711580E+08	0.20005774E+04	-1
883.98340900	883.98340900	0.80280945E+07	0.80176654E+07	0.71203782E+03	-1
884.00591400	884.00591400	0.13498902E+09	0.13271753E+09	0.18979200E+04	-1
884.03254800	884.03254800	0.68317238E+07	0.68148906E+07	0.69085519E+03	-1
884.05871500	884.05871500	0.20068399E+09	0.19554214E+09	0.26574123E+04	-1
884.08451500	884.08451500	0.75428303E+07	0.75213643E+07	0.65336317E+03	-1
884.11134200	884.11134200	0.24647309E+09	0.23900773E+09	0.26631564E+04	-1
884.14142900	884.14142900	0.81653590E+07	0.81619420E+07	0.60768645E+03	-1
884.16402000	884.16402000	0.28341179E+09	0.27545417E+09	0.26699772E+04	-1
884.19223400	884.19223400	0.76532897E+07	0.76431058E+07	0.65322680E+03	-1
