m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B
229.119	659.3534	8251284.8	3358220.5	62.598305	3036	306551.5625	802.653137
645.8503	732.4071	512195.3	482058.32	62.591253	3037	1344.75354	928.948792
732.4071	645.8503	512195.3	482058.32	62.591253	3037	928.948792	1344.75354
504.7846	596.8456	2925116.7	2213094.2	62.573359	3038	1582.523926	25816.384766
596.8456	504.7846	2925116.7	2213094.2	62.573359	3038	25816.384766	1582.523926
229.119	316.115	21205988.0	4714532.7	62.524567	3039	306551.5625	3013.229492
316.115	229.119	21205988.0	4714532.7	62.524567	3039	3013.229492	306551.5625
667.3898	428.2156	513370.62	462067.6	62.518504	3040	2524.647705	1113.214722
428.2156	667.3898	513370.62	462067.6	62.518504	3040	1113.214722	2524.647705
629.4008	654.3592	10922425.0	4606982.1	62.505069	3041	6271.913086	48794.230469
654.3592	629.4008	10922425.0	4606982.1	62.505069	3041	48794.230469	6271.913086
565.2752	680.8728	884204.75	641957.85	62.428164	3042	7124.077148	969.298584
680.8728	565.2752	884204.75	641957.85	62.428164	3042	969.298584	7124.077148
754.3995	680.8728	1002012.8	812145.2	62.394799	3043	902.466309	5133.5625
680.8728	754.3995	1002012.8	812145.2	62.394799	3043	5133.5625	902.466309
195.0883	500.3575	604111.97	459113.3	62.390507	3044	1063.230103	7123.803223
500.3575	195.0883	604111.97	459113.3	62.390507	3044	7123.803223	1063.230103
487.2661	629.4008	697005.65	619752.14	62.376984	3045	914.647949	6271.913086
629.4008	487.2661	697005.65	619752.14	62.376984	3045	6271.913086	914.647949
397.1732	1204.639	380223.14	359744.45	62.328406	3046	1189.528931	2382.019531
1204.639	397.1732	380223.14	359744.45	62.328406	3046	2382.019531	1189.528931
530.2879	195.0883	707811.56	547351.87	62.277282	3047	3393.131836	1063.230103
195.0883	530.2879	707811.56	547351.87	62.277282	3047	1063.230103	3393.131836
528.2686	537.28	1081877.2	757285.93	62.257231	3048	5624.222656	2511.427002
537.28	528.2686	1081877.2	757285.93	62.257231	3048	2511.427002	5624.222656
660.3871	540.3033	5762266.7	3375992.4	62.245813	3049	823.527344	81014.875
540.3033	660.3871	5762266.7	3375992.4	62.245813	3049	81014.875	823.527344
754.3995	536.1826	11478244.0	6751551.4	62.230222	3050	215703.6875	910.510803
536.1826	754.3995	11478244.0	6751551.4	62.230222	3050	910.510803	215703.6875
879.3997	500.2734	816077.72	647669.91	62.225962	3051	2645.866943	4627.548828
500.2734	879.3997	816077.72	647669.91	62.225962	3051	4627.548828	2645.866943
725.8786	530.2879	1543579.6	1485740.6	62.205231	3052	785.285339	12948.754883
530.2879	725.8786	1543579.6	1485740.6	62.205231	3052	12948.754883	785.285339
500.2372	725.8786	454857.57	406591.85	62.155042	3053	1889.202759	1355.583618
725.8786	500.2372	454857.57	406591.85	62.155042	3053	1355.583618	1889.202759
229.119	530.2879	1049875.7	1009778.5	62.149297	3054	1066.077148	12948.754883
530.2879	229.119	1049875.7	1009778.5	62.149297	3054	12948.754883	1066.077148
495.7791	668.3616	921398.73	885302.64	62.147234	3055	969.635925	1600.582153
668.3616	495.7791	921398.73	885302.64	62.147234	3055	1600.582153	969.635925
951.5419	201.1241	203448.97	180974.83	62.143624	3056	1306.884277	797.449646
201.1241	951.5419	203448.97	180974.83	62.143624	3056	797.449646	1306.884277
415.1839	500.3575	335836.65	268891.4	62.136998	3057	1903.160034	1174.901367
500.3575	415.1839	335836.65	268891.4	62.136998	3057	1174.901367	1903.160034
183.1134	530.2879	1036967.7	873536.3	62.054789	3058	6728.792969	1203.4729
530.2879	183.1134	1036967.7	873536.3	62.054789	3058	1203.4729	6728.792969
1204.639	500.3575	271165.89	228499.7	62.023525	3059	1037.281006	1174.901367
500.3575	1204.639	271165.89	228499.7	62.023525	3059	1174.901367	1037.281006
482.2264	667.3898	707798.47	606383.3	61.996522	3060	1459.11792	2939.745117
667.3898	482.2264	707798.47	606383.3	61.996522	3060	2939.745117	1459.11792
745.3944	951.5419	3994933.4	2623224.5	61.989202	3061	18292.871094	4298.900879
951.5419	745.3944	3994933.4	2623224.5	61.989202	3061	4298.900879	18292.871094
500.3575	745.3944	1497510.8	1329053.6	61.948596	3062	7123.803223	2999.665283
745.3944	500.3575	1497510.8	1329053.6	61.948596	3062	2999.665283	7123.803223
879.3997	230.1225	2033063.4	1269102.8	61.861787	3063	2645.866943	17446.246094
230.1225	879.3997	2033063.4	1269102.8	61.861787	3063	17446.246094	2645.866943
537.28	503.2684	936901.57	814335.87	61.858718	3064	2511.427002	2131.407715
503.2684	537.28	936901.57	814335.87	61.858718	3064	2131.407715	2511.427002
397.1732	689.8778	4111400.9	2393224.8	61.802372	3065	1189.528931	73143.070313
689.8778	397.1732	4111400.9	2393224.8	61.802372	3065	73143.070313	1189.528931
156.1024	1107.5126	227562.86	192271.71	61.779248	3066	968.253174	1140.27771
1107.5126	156.1024	227562.86	192271.71	61.779248	3066	1140.27771	968.253174
536.2914	415.1839	21402501.0	13412604.0	61.734911	3067	126896.203125	16149.670898
415.1839	536.2914	21402501.0	13412604.0	61.734911	3067	16149.670898	126896.203125
530.2879	596.8456	1018298.0	895186.83	61.709675	3068	1203.4729	4285.854492
596.8456	530.2879	1018298.0	895186.83	61.709675	3068	4285.854492	1203.4729
1091.5547	759.392	471433.53	446653.2	61.697845	3069	1144.434814	1625.219482
759.392	1091.5547	471433.53	446653.2	61.697845	3069	1625.219482	1144.434814
524.2845	497.2648	798330.11	808329.85	61.648825	3070	1718.238281	1049.352905
497.2648	524.2845	798330.11	808329.85	61.648825	3070	1049.352905	1718.238281
201.0877	599.3058	281844.52	254811.53	61.63413	3071	1032.938354	2404.958496
599.3058	201.0877	281844.52	254811.53	61.63413	3071	2404.958496	1032.938354
500.2372	689.8778	449595.63	405079.76	61.629143	3072	1889.202759	928.243469
689.8778	500.2372	449595.63	405079.76	61.629143	3072	928.243469	1889.202759
759.392	300.1564	3167866.0	1815088.5	61.615351	3073	1625.219482	33528.605469
300.1564	759.392	3167866.0	1815088.5	61.615351	3073	33528.605469	1625.219482
721.8903	401.2886	982700.75	801447.57	61.604793	3074	1241.314209	7515.183105
401.2886	721.8903	982700.75	801447.57	61.604793	3074	7515.183105	1241.314209
750.3565	660.3871	386090.33	352302.47	61.572209	3075	1653.093994	781.393311
660.3871	750.3565	386090.33	352302.47	61.572209	3075	781.393311	1653.093994
1091.5547	951.5419	523602.42	476087.97	61.559733	3076	1144.434814	4298.900879
951.5419	1091.5547	523602.42	476087.97	61.559733	3076	4298.900879	1144.434814
476.2737	540.3033	34538290.0	10279793.0	61.557043	3077	11899.140625	81014.875
540.3033	476.2737	34538290.0	10279793.0	61.557043	3077	81014.875	11899.140625
667.3898	721.8903	425263.98	407509.52	61.543354	3078	955.32135	1515.22876
721.8903	667.3898	425263.98	407509.52	61.543354	3078	1515.22876	955.32135
504.7846	521.2977	2594711.6	1974216.7	61.507683	3079	31507.433594	967.337646
521.2977	504.7846	2594711.6	1974216.7	61.507683	3079	967.337646	31507.433594
536.2914	745.3944	1561564.1	1498071.7	61.50454	3080	1231.341064	4973.362305
745.3944	536.2914	1561564.1	1498071.7	61.50454	3080	4973.362305	1231.341064
565.2752	482.2628	812221.13	657340.72	61.48461	3081	7124.077148	798.843811
482.2628	565.2752	812221.13	657340.72	61.48461	3081	798.843811	7124.077148
725.8786	476.2737	976637.92	859104.03	61.482893	3082	785.285339	3789.731445
476.2737	725.8786	976637.92	859104.03	61.482893	3082	3789.731445	785.285339
599.3058	667.3898	400296.58	371306.57	61.460388	3083	2404.958496	955.32135
667.3898	599.3058	400296.58	371306.57	61.460388	3083	955.32135	2404.958496
645.8503	1107.5126	593352.63	547345.18	61.376327	3084	997.601074	1140.27771
1107.5126	645.8503	593352.63	547345.18	61.376327	3084	1140.27771	997.601074
667.3898	536.2914	2230204.9	1740891.3	61.367632	3085	955.32135	18498.279297
536.2914	667.3898	2230204.9	1740891.3	61.367632	3085	18498.279297	955.32135
754.3995	645.8503	17665805.0	7539372.6	61.287864	3086	215703.6875	1911.971924
645.8503	754.3995	17665805.0	7539372.6	61.287864	3086	1911.971924	215703.6875
316.115	175.1196	1227608.8	831241.05	61.277042	3087	3013.229492	8633.249023
175.1196	316.115	1227608.8	831241.05	61.277042	3087	8633.249023	3013.229492
517.2765	554.2588	939936.53	852281.85	61.270922	3088	1389.94873	2905.465332
554.2588	517.2765	939936.53	852281.85	61.270922	3088	2905.465332	1389.94873
745.3944	645.8503	4293809.5	2988820.8	61.263147	3089	32134.046875	1344.75354
645.8503	745.3944	4293809.5	2988820.8	61.263147	3089	1344.75354	32134.046875
596.8456	536.2914	2953314.2	2477921.5	61.261145	3090	25816.384766	1231.341064
536.2914	596.8456	2953314.2	2477921.5	61.261145	3090	1231.341064	25816.384766
625.8395	646.3727	349690.06	339085.64	61.229318	3091	833.089783	1163.371216
646.3727	625.8395	349690.06	339085.64	61.229318	3091	1163.371216	833.089783
500.3575	521.2977	588985.84	561997.57	61.207363	3092	1174.901367	967.337646
521.2977	500.3575	588985.84	561997.57	61.207363	3092	967.337646	1174.901367
510.2578	951.5419	227299.27	193765.31	61.190026	3093	931.226563	1306.884277
951.5419	510.2578	227299.27	193765.31	61.190026	3093	1306.884277	931.226563
757.4601	531.2979	459670.77	426271.07	61.184211	3094	906.667358	1774.227173
531.2979	757.4601	459670.77	426271.07	61.184211	3094	1774.227173	906.667358
680.8728	667.3898	3187694.9	2345935.2	61.006051	3095	12362.987305	2939.745117
667.3898	680.8728	3187694.9	2345935.2	61.006051	3095	2939.745117	12362.987305
667.3898	732.4071	710519.09	636746.6	60.98834	3096	2939.745117	890.276367
732.4071	667.3898	710519.09	636746.6	60.98834	3096	890.276367	2939.745117
530.2879	411.189	1940230.0	1795331.0	60.95252	3097	12948.754883	2833.304199
411.189	530.2879	1940230.0	1795331.0	60.95252	3097	2833.304199	12948.754883
745.3944	660.3871	949938.25	854306.32	60.936436	3098	4973.362305	823.527344
660.3871	745.3944	949938.25	854306.32	60.936436	3098	823.527344	4973.362305
1008.5639	530.2879	1566994.4	1368222.5	60.936325	3099	9142.976563	1203.4729
530.2879	1008.5639	1566994.4	1368222.5	60.936325	3099	1203.4729	9142.976563
680.8728	476.2737	3409605.8	2176020.0	60.916516	3100	11494.71582	3789.731445
476.2737	680.8728	3409605.8	2176020.0	60.916516	3100	3789.731445	11494.71582
951.5419	645.8503	421443.32	364384.44	60.899956	3101	1306.884277	1344.75354
645.8503	951.5419	421443.32	364384.44	60.899956	3101	1344.75354	1306.884277
536.2914	298.1043	411047.39	383912.25	60.892809	3102	1231.341064	1403.57019
298.1043	536.2914	411047.39	383912.25	60.892809	3102	1403.57019	1231.341064
660.3871	272.1614	316417.59	291904.7	60.856111	3103	823.527344	948.329224
272.1614	660.3871	316417.59	291904.7	60.856111	3103	948.329224	823.527344
530.2879	428.2156	421929.1	398330.69	60.834562	3104	1203.4729	1113.214722
428.2156	530.2879	421929.1	398330.69	60.834562	3104	1113.214722	1203.4729
156.1024	622.2969	258171.65	213877.17	60.819073	3105	968.253174	1524.513184
622.2969	156.1024	258171.65	213877.17	60.819073	3105	1524.513184	968.253174
717.9045	500.2734	519025.21	446616.17	60.801923	3106	833.118896	4627.548828
500.2734	717.9045	519025.21	446616.17	60.801923	3106	4627.548828	833.118896
745.3944	383.1944	6183702.4	3165516.2	60.793791	3107	32134.046875	4092.558594
383.1944	745.3944	6183702.4	3165516.2	60.793791	3107	4092.558594	32134.046875
201.1241	680.8728	30805211.0	7918814.6	60.791127	3108	237872.515625	5133.5625
680.8728	201.1241	30805211.0	7918814.6	60.791127	3108	5133.5625	237872.515625
504.7846	745.3944	2388154.5	2120310.6	60.786353	3109	10414.665039	2999.665283
745.3944	504.7846	2388154.5	2120310.6	60.786353	3109	2999.665283	10414.665039
599.3058	745.3944	2372957.3	1727191.9	60.783224	3110	2404.958496	18292.871094
745.3944	599.3058	2372957.3	1727191.9	60.783224	3110	18292.871094	2404.958496
530.2879	757.4601	1454879.6	1273805.0	60.779958	3111	2229.270752	3421.105713
757.4601	530.2879	1454879.6	1273805.0	60.779958	3111	3421.105713	2229.270752
814.482	530.2879	2650810.8	2474756.9	60.766954	3112	5392.56543	12948.754883
530.2879	814.482	2650810.8	2474756.9	60.766954	3112	12948.754883	5392.56543
721.8903	536.2914	2906292.1	2339244.4	60.669917	3113	1515.22876	18498.279297
536.2914	721.8903	2906292.1	2339244.4	60.669917	3113	18498.279297	1515.22876
229.119	524.2845	6100127.1	3626993.8	60.659384	3114	306551.5625	781.953979
524.2845	229.119	6100127.1	3626993.8	60.659384	3114	781.953979	306551.5625
521.2977	654.3592	2129004.4	1957439.3	60.608454	3115	967.337646	9481.617188
654.3592	521.2977	2129004.4	1957439.3	60.608454	3115	9481.617188	967.337646
500.2734	668.3616	835930.58	696661.03	60.601666	3116	4627.548828	1600.582153
668.3616	500.2734	835930.58	696661.03	60.601666	3116	1600.582153	4627.548828
487.2661	667.3898	743063.71	632758.06	60.57664	3117	2463.794922	1466.490479
667.3898	487.2661	743063.71	632758.06	60.57664	3117	1466.490479	2463.794922
680.8728	401.2045	723053.9	565817.97	60.573235	3118	5308.11084	1218.325195
401.2045	680.8728	723053.9	565817.97	60.573235	3118	1218.325195	5308.11084
587.8402	1008.5639	1154224.3	934562.31	60.542861	3119	1140.753296	9142.976563
1008.5639	587.8402	1154224.3	934562.31	60.542861	3119	9142.976563	1140.753296
536.2914	528.2686	11052994.0	8092160.5	60.536864	3120	126896.203125	5624.222656
528.2686	536.2914	11052994.0	8092160.5	60.536864	3120	5624.222656	126896.203125
428.2156	401.2886	685383.35	536604.07	60.502135	3121	1113.214722	7515.183105
401.2886	428.2156	685383.35	536604.07	60.502135	3121	7515.183105	1113.214722
717.9045	745.3944	507942.45	484829.37	60.486477	3122	833.118896	1539.687988
745.3944	717.9045	507942.45	484829.37	60.486477	3122	1539.687988	833.118896
659.3534	229.119	276166.87	262153.95	60.475288	3123	802.653137	1066.077148
229.119	659.3534	276166.87	262153.95	60.475288	3123	1066.077148	802.653137
500.3575	300.1564	454015.97	351100.49	60.464325	3124	1174.901367	2384.458984
300.1564	500.3575	454015.97	351100.49	60.464325	3124	2384.458984	1174.901367
536.2914	732.4071	5147609.3	4751006.0	60.464183	3125	126896.203125	928.948792
732.4071	536.2914	5147609.3	4751006.0	60.464183	3125	928.948792	126896.203125
429.1995	736.3898	391326.38	414765.62	60.453927	3126	3445.552979	773.980042
736.3898	429.1995	391326.38	414765.62	60.453927	3126	773.980042	3445.552979
503.2684	645.8503	704110.29	630024.07	60.414473	3127	2131.407715	997.601074
645.8503	503.2684	704110.29	630024.07	60.414473	3127	997.601074	2131.407715
717.9045	503.2684	667170.28	627214.15	60.402128	3128	833.118896	2131.407715
503.2684	717.9045	667170.28	627214.15	60.402128	3128	2131.407715	833.118896
425.7076	530.2879	371311.14	364665.79	60.394427	3129	750.10376	1203.4729
530.2879	425.7076	371311.14	364665.79	60.394427	3129	1203.4729	750.10376
272.1614	978.4691	322101.28	284993.18	60.355399	3130	948.329224	2100.085938
978.4691	272.1614	322101.28	284993.18	60.355399	3130	2100.085938	948.329224
680.8728	266.1257	1129854.3	800224.37	60.306179	3131	12362.987305	834.407898
266.1257	680.8728	1129854.3	800224.37	60.306179	3131	834.407898	12362.987305
1091.5547	680.8728	1279985.6	1078431.9	60.28967	3132	1144.434814	12362.987305
680.8728	1091.5547	1279985.6	1078431.9	60.28967	3132	12362.987305	1144.434814
476.2737	503.2684	2574638.2	1989809.4	60.274263	3133	11899.140625	2131.407715
503.2684	476.2737	2574638.2	1989809.4	60.274263	3133	2131.407715	11899.140625
316.115	667.3898	841786.97	685166.42	60.265554	3134	3013.229492	2939.745117
667.3898	316.115	841786.97	685166.42	60.265554	3134	2939.745117	3013.229492
725.8786	482.2264	337906.18	293793.0	60.203263	3135	785.285339	1459.11792
482.2264	725.8786	337906.18	293793.0	60.203263	3135	1459.11792	785.285339
531.2979	201.1241	16163315.0	4304652.8	60.185839	3136	1774.227173	237872.515625
201.1241	531.2979	16163315.0	4304652.8	60.185839	3136	237872.515625	1774.227173
230.1225	757.4601	2158338.0	1358520.9	60.173533	3137	17446.246094	3421.105713
757.4601	230.1225	2158338.0	1358520.9	60.173533	3137	3421.105713	17446.246094
667.3898	978.4691	807556.84	693161.24	60.163671	3138	2939.745117	2100.085938
978.4691	667.3898	807556.84	693161.24	60.163671	3138	2100.085938	2939.745117
415.1839	482.2264	366218.48	290198.64	60.157063	3139	1903.160034	1459.11792
482.2264	415.1839	366218.48	290198.64	60.157063	3139	1459.11792	1903.160034
540.3033	1008.5639	2343384.0	1574283.5	60.144816	3140	4290.990234	9142.976563
1008.5639	540.3033	2343384.0	1574283.5	60.144816	3140	9142.976563	4290.990234
879.3997	487.2661	418587.51	388248.89	60.131093	3141	2645.866943	914.647949
487.2661	879.3997	418587.51	388248.89	60.131093	3141	914.647949	2645.866943
524.2845	530.2879	2261838.8	2281512.7	60.082887	3142	1718.238281	12948.754883
530.2879	524.2845	2261838.8	2281512.7	60.082887	3142	12948.754883	1718.238281
660.3871	596.8456	2638719.3	1922685.2	60.03828	3143	823.527344	25816.384766
596.8456	660.3871	2638719.3	1922685.2	60.03828	3143	25816.384766	823.527344
1204.639	645.8503	548655.49	438888.5	59.993302	3144	1037.281006	2200.010986
645.8503	1204.639	548655.49	438888.5	59.993302	3144	2200.010986	1037.281006
482.2264	1079.6018	760744.71	573415.87	59.992914	3145	1459.11792	4105.001465
1079.6018	482.2264	760744.71	573415.87	59.992914	3145	4105.001465	1459.11792
654.3592	401.2045	1089366.8	818805.39	59.968923	3146	9481.617188	1218.325195
401.2045	654.3592	1089366.8	818805.39	59.968923	3146	1218.325195	9481.617188
401.2045	266.1257	193123.04	163433.42	59.968809	3147	1218.325195	834.407898
266.1257	401.2045	193123.04	163433.42	59.968809	3147	834.407898	1218.325195
694.319	528.2686	759235.99	576443.3	59.964655	3148	1683.645386	5624.222656
528.2686	694.319	759235.99	576443.3	59.964655	3148	5624.222656	1683.645386
201.0877	401.2886	538676.26	422547.23	59.948069	3149	1032.938354	7515.183105
401.2886	201.0877	538676.26	422547.23	59.948069	3149	7515.183105	1032.938354
476.2737	401.2886	1932510.9	1250910.2	59.917257	3150	3789.731445	7515.183105
401.2886	476.2737	1932510.9	1250910.2	59.917257	3150	7515.183105	3789.731445
757.4601	495.7791	340110.44	326862.88	59.914761	3151	906.667358	969.635925
495.7791	757.4601	340110.44	326862.88	59.914761	3151	969.635925	906.667358
411.189	645.8503	581261.52	475214.85	59.909195	3152	2833.304199	997.601074
645.8503	411.189	581261.52	475214.85	59.909195	3152	997.601074	2833.304199
531.2979	660.3871	742290.79	724862.64	59.90604	3153	2339.440674	781.393311
660.3871	531.2979	742290.79	724862.64	59.90604	3153	781.393311	2339.440674
587.8402	625.8395	292614.46	285299.91	59.903379	3154	884.334595	833.089783
625.8395	587.8402	292614.46	285299.91	59.903379	3154	833.089783	884.334595
398.2324	371.1938	424201.79	381811.03	59.886926	3155	982.493103	2637.109131
371.1938	398.2324	424201.79	381811.03	59.886926	3155	2637.109131	982.493103
646.3727	495.7791	338325.4	319678.77	59.85424	3156	1163.371216	969.635925
495.7791	646.3727	338325.4	319678.77	59.85424	3156	969.635925	1163.371216
460.254	316.115	597794.9	563172.41	59.835597	3157	1506.11792	3013.229492
316.115	460.254	597794.9	563172.41	59.835597	3157	3013.229492	1506.11792
