m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	charge_A	envelope_id_A	monoisotopic_mass_A	deconvoluted_mz_A	charge_B	envelope_id_B	monoisotopic_mass_B	deconvoluted_mz_B
175.119605	495.779102	-1356321.2	-1500288.2	-167.50782	13161	1	331	174.1123	175.1196	1	6319	494.7718	495.7791
175.119605	497.264778	-2056384.8	-2227426.7	-195.48854	13625	1	332	174.1123	175.1196	1	6590	496.2575	497.2648
175.119605	500.237156	514926.99	236963.36	19.771803	5187	1	333	174.1123	175.1196	1	6628	499.2299	500.2372
175.119605	500.273383	-407749.12	-963217.33	-58.048644	9555	1	338	174.1123	175.1196	1	6917	499.2661	500.2734
175.119605	500.357482	-406487.44	-1237189.2	-57.975217	9551	1	335	174.1123	175.1196	1	6987	499.3502	500.3575
175.119605	501.360683	368162.76	142143.57	15.866128	5391	1	336	174.1123	175.1196	1	7005	499.3502	500.3575
175.119605	503.268414	-870928.41	-1177442.1	-68.332686	10014	1	337	174.1123	175.1196	3	7140	1506.7834	1507.7907
175.119605	503.602581	-1579185.1	-1677750.1	-135.27227	12407	1	347	174.1123	175.1196	3	7288	1506.7834	1507.7907
175.119605	504.784561	1252757.8	-3943712.8	-65.07519	9881	1	339	174.1123	175.1196	2	7478	1007.5546	1008.5618
175.119605	505.285893	3962001.5	2641200.8	74.860894	2545	1	340	174.1123	175.1196	2	7392	1007.5546	1008.5618
175.119605	505.787346	-839026.44	-1029197.6	-80.557767	10547	1	341	174.1123	175.1196	2	7405	1007.5546	1008.5618
175.119605	510.25783	343806.62	177828.56	22.749458	5022	1	342	174.1123	175.1196	1	7491	509.2506	510.2578
175.119605	517.276486	-269941.79	-425335.99	-26.634794	8022	1	343	174.1123	175.1196	1	7820	516.2692	517.2765
175.119605	521.297717	339429.99	17281.978	1.1987422	6213	1	344	174.1123	175.1196	3	7958	1560.8713	1561.8786
175.119605	521.631926	1536710.5	1415041.7	77.292576	2458	1	345	174.1123	175.1196	3	7850	1560.8713	1561.8786
175.119605	524.284538	1979153.7	1975554.6	101.10687	1627	1	346	174.1123	175.1196	3	8024	1569.8318	1570.8391
175.119605	524.616921	-710684.0	-651112.92	-41.756836	8761	1	328	174.1123	175.1196	3	8137	1569.8318	1570.8391
175.119605	524.951635	-139328.3	-198769.41	-18.156612	7590	1	334	174.1123	175.1196	3	8082	1569.8318	1570.8391
175.119605	528.268562	1295879.8	484138.29	24.056869	4959	1	326	174.1123	175.1196	1	8234	527.2613	528.2686
175.119605	529.270973	-1360786.8	-1506809.1	-201.07262	13707	1	315	174.1123	175.1196	1	8336	527.2613	528.2686
175.119605	530.2879	2073628.7	1737112.9	35.502096	4354	1	307	174.1123	175.1196	1	8254	527.2613	528.2686
175.119605	530.621016	1716109.6	1665617.9	39.958371	4144	1	308	174.1123	175.1196	3	8403	1588.8412	1589.8485
175.119605	530.954686	1175201.3	255922.89	10.645209	5691	1	309	174.1123	175.1196	3	8430	1588.8412	1589.8485
175.119605	531.286332	-1635129.4	-2205602.0	-116.34401	11852	1	310	174.1123	175.1196	1	8223	527.2613	528.2686
175.119605	531.297907	-322733.29	-445323.39	-29.380972	8159	1	311	174.1123	175.1196	3	8463	1588.8412	1589.8485
175.119605	531.621297	-1881675.9	-2042767.2	-185.92104	13494	1	312	174.1123	175.1196	3	8455	1588.8412	1589.8485
175.119605	531.794223	1004366.1	641397.1	42.59974	4013	1	313	174.1123	175.1196	1	8683	530.7869	531.7942
175.119605	532.294456	218341.64	70394.237	7.0939898	5875	1	314	174.1123	175.1196	1	8264	527.2613	528.2686
175.119605	535.850077	-659600.21	-809819.67	-77.131252	10402	1	316	174.1123	175.1196	3	8848	1604.5284	1605.5357
175.119605	535.955778	-128572.51	-255543.19	-14.848348	7418	1	325	174.1123	175.1196	3	8991	1604.8455	1605.8528
175.119605	536.182618	992945.63	785684.14	44.769231	3917	1	317	174.1123	175.1196	3	8749	1604.5284	1605.5357
175.119605	536.242818	0.0	0.0	0.0	6481	1	318	174.1123	175.1196	1	9123	535.2355	536.2428
175.119605	536.291421	-9414730.1	-13131329.0	-87.22362	10820	1	319	174.1123	175.1196	3	8908	1604.8455	1605.8528
175.119605	536.625725	8882332.3	6770460.2	55.424884	3386	1	320	174.1123	175.1196	3	9045	1604.8455	1605.8528
175.119605	536.959897	-6385700.9	-10376175.0	-202.16512	13725	1	321	174.1123	175.1196	3	9039	1604.8455	1605.8528
175.119605	537.279979	1467423.0	1059978.6	71.124063	2701	1	322	174.1123	175.1196	3	8946	1604.8455	1605.8528
175.119605	540.30326	8719668.0	-3994413.0	-40.653877	8699	1	323	174.1123	175.1196	2	9266	1078.592	1079.5992
175.119605	540.804661	1061002.9	-4127554.1	-66.048056	9925	1	324	174.1123	175.1196	2	9254	1078.592	1079.5992
175.119605	541.306032	-2347967.7	-2971272.3	-132.49453	12323	1	327	174.1123	175.1196	2	9237	1078.592	1079.5992
175.119605	554.258768	937323.39	362559.34	19.143685	5219	1	262	174.1123	175.1196	2	9398	1106.503	1107.5103
175.119605	554.760058	1475963.5	1374980.5	105.26434	1519	1	285	174.1123	175.1196	2	9561	1106.503	1107.5103
175.119605	565.275177	-430364.81	-1419025.3	-69.437456	10066	1	260	174.1123	175.1196	1	9665	564.2679	565.2752
175.119605	566.278227	-1853096.4	-2063758.5	-245.20577	14228	1	235	174.1123	175.1196	1	9713	564.2679	565.2752
175.119605	587.840184	-307182.48	-485203.88	-44.219846	8893	1	194	174.1123	175.1196	2	9832	1173.6658	1174.6731
175.119605	588.337358	193060.36	102029.9	8.8760232	5783	1	197	174.1123	175.1196	2	9905	1173.6658	1174.6731
175.119605	596.845575	-8447770.5	-18850501.0	-217.49344	13933	1	198	174.1123	175.1196	2	9950	1191.6766	1192.6839
175.119605	597.346987	10183899.0	6368865.6	107.14112	1467	1	199	174.1123	175.1196	2	10014	1191.6766	1192.6839
175.119605	597.848378	-1787791.7	-2566499.2	-116.92343	11873	1	200	174.1123	175.1196	2	10052	1191.6766	1192.6839
175.119605	599.30583	1239481.1	1003060.4	78.366122	2417	1	201	174.1123	175.1196	1	10160	598.2986	599.3058
175.119605	603.793117	4487175.8	4212767.6	308.05681	70	1	202	174.1123	175.1196	1	10409	602.7858	603.7931
175.119605	610.345456	2970020.1	2353135.4	102.55078	1573	1	203	174.1123	175.1196	1	10582	609.3382	610.3455
175.119605	622.296933	-500822.71	-739727.2	-68.835519	10033	1	205	174.1123	175.1196	1	10729	621.2897	622.2969
175.119605	625.839478	1335122.3	1253247.5	121.36455	1082	1	214	174.1123	175.1196	1	10924	624.8322	625.8395
175.119605	629.40075	251634.99	-535002.79	-26.704404	8027	1	206	174.1123	175.1196	1	11046	628.3935	629.4008
175.119605	630.403825	1394120.8	1234159.1	110.40358	1363	1	207	174.1123	175.1196	1	11116	628.3935	629.4008
175.119605	645.354248	2134990.8	1813161.7	107.70709	1452	1	208	174.1123	175.1196	2	11201	1288.6939	1289.7012
175.119605	645.850301	1739220.0	1157742.0	71.742587	2673	1	209	174.1123	175.1196	2	11280	1288.6939	1289.7012
175.119605	646.348316	1118964.3	872679.93	71.838312	2670	1	210	174.1123	175.1196	2	11189	1288.6939	1289.7012
175.119605	646.372715	1945458.7	1813485.3	143.18494	677	1	211	174.1123	175.1196	1	11403	645.3654	646.3727
175.119605	646.851595	3247222.2	2964806.3	140.05687	724	1	212	174.1123	175.1196	2	11279	1288.6939	1289.7012
175.119605	653.875096	0.0	0.0	0.0	6484	1	213	174.1123	175.1196	2	11604	1305.7356	1306.7429
175.119605	654.359227	-561844.57	-18690695.0	-164.55418	13106	1	195	174.1123	175.1196	2	11575	1305.7356	1306.7429
175.119605	654.860832	15748509.0	7568037.2	97.116516	1758	1	204	174.1123	175.1196	2	11544	1305.7356	1306.7429
175.119605	655.362039	-1169516.5	-2606326.7	-74.395355	10282	1	193	174.1123	175.1196	2	11513	1305.7356	1306.7429
175.119605	659.353388	36310.728	-81292.788	-8.7183063	7100	1	191	174.1123	175.1196	1	11789	658.3461	659.3534
175.119605	660.387149	-1411072.4	-1602315.0	-128.11179	12205	1	180	174.1123	175.1196	2	11889	1318.7597	1319.767
175.119605	660.881708	220617.9	75758.983	7.7016882	5842	1	177	174.1123	175.1196	2	11913	1318.7597	1319.767
175.119605	661.357419	-1697811.0	-2542615.3	-101.68833	11366	1	178	174.1123	175.1196	2	12160	1320.7003	1321.7076
175.119605	661.858094	-343812.28	-857708.94	-54.310411	9361	1	181	174.1123	175.1196	2	12170	1320.7003	1321.7076
175.119605	666.887703	1179319.1	921230.97	62.629534	3034	1	176	174.1123	175.1196	2	12333	1331.7608	1332.7681
175.119605	667.389809	-1205244.3	-1607868.4	-88.625177	10871	1	175	174.1123	175.1196	2	12224	1331.7608	1332.7681
175.119605	667.861197	-1118155.1	-1307014.8	-138.96887	12504	1	174	174.1123	175.1196	2	12454	1333.7078	1334.7151
175.119605	667.887312	-933429.49	-1283642.7	-78.134062	10442	1	179	174.1123	175.1196	2	12233	1331.7608	1332.7681
175.119605	668.361566	-582990.78	-1012902.6	-54.748108	9382	1	182	174.1123	175.1196	2	12489	1333.7078	1334.7151
175.119605	668.386186	1763411.2	1638468.1	146.40208	628	1	192	174.1123	175.1196	2	12235	1331.7608	1332.7681
175.119605	668.863524	-915320.13	-1170793.9	-82.253432	10617	1	184	174.1123	175.1196	2	12386	1333.7078	1334.7151
175.119605	675.365928	-668091.19	-945492.37	-61.78522	9750	1	185	174.1123	175.1196	2	12669	1348.7173	1349.7246
175.119605	675.869221	1387361.8	1168088.9	86.24731	2137	1	183	174.1123	175.1196	2	12668	1348.7173	1349.7246
175.119605	680.872829	2479953.6	349668.32	8.9479702	5781	1	186	174.1123	175.1196	2	12863	1359.7311	1360.7384
175.119605	681.370686	-1577179.5	-3334992.4	-94.872606	11112	1	187	174.1123	175.1196	2	12865	1359.7311	1360.7384
175.119605	681.870748	5678587.2	4843589.2	167.7066	404	1	188	174.1123	175.1196	2	12745	1359.7311	1360.7384
175.119605	682.371222	-2463092.5	-4301201.9	-117.25196	11880	1	189	174.1123	175.1196	2	12793	1359.7311	1360.7384
175.119605	682.872369	4435140.8	3734635.8	138.32812	762	1	190	174.1123	175.1196	2	12817	1359.7311	1360.7384
175.119605	683.374046	1042672.7	793006.16	67.964553	2839	1	196	174.1123	175.1196	2	12714	1359.7311	1360.7384
175.119605	688.870291	1196672.0	1033488.5	94.207246	1861	1	215	174.1123	175.1196	2	12896	1375.726	1376.7333
175.119605	689.374307	62103.225	-386358.05	-20.099399	7691	1	259	174.1123	175.1196	2	12998	1375.726	1376.7333
175.119605	689.877751	35398076.0	-84282304.0	-298.29329	14589	1	217	174.1123	175.1196	2	13044	1375.726	1376.7333
175.119605	690.379342	4144168.6	-57270615.0	-257.7542	14322	1	240	174.1123	175.1196	2	12876	1375.726	1376.7333
175.119605	690.880814	-10779728.0	-24210319.0	-245.88708	14234	1	241	174.1123	175.1196	2	12996	1375.726	1376.7333
175.119605	691.382239	-85192.804	-325937.44	-32.844179	8328	1	242	174.1123	175.1196	2	12950	1375.726	1376.7333
175.119605	694.319024	1572533.8	1343082.5	119.50194	1125	1	243	174.1123	175.1196	1	13083	693.3117	694.319
175.119605	717.904469	1122014.5	989188.56	98.728419	1712	1	244	174.1123	175.1196	1	13242	716.8972	717.9045
175.119605	721.890295	-268427.23	-413219.2	-28.372508	8094	1	245	174.1123	175.1196	2	13570	1441.766	1442.7733
175.119605	722.392114	-2732582.4	-2914428.1	-290.14593	14544	1	246	174.1123	175.1196	2	13488	1441.766	1442.7733
175.119605	725.878589	-214798.89	-391728.34	-30.457119	8204	1	247	174.1123	175.1196	2	13721	1449.7426	1450.7499
175.119605	726.38	1673737.3	1498605.5	125.46681	987	1	248	174.1123	175.1196	2	13683	1449.7426	1450.7499
175.119605	731.912667	361726.57	175026.69	15.946728	5387	1	249	174.1123	175.1196	2	13872	1461.8108	1462.8181
175.119605	732.407144	-506564.2	-615296.84	-56.132109	9449	1	250	174.1123	175.1196	2	13814	1461.8108	1462.8181
175.119605	736.389846	512681.88	559553.09	55.639555	3368	1	251	174.1123	175.1196	1	13938	735.3826	736.3898
175.119605	745.394437	3661349.5	-1046981.7	-16.156624	7477	1	252	174.1123	175.1196	2	14185	1488.7743	1489.7816
175.119605	745.895269	-9537680.8	-12320844.0	-266.14314	14388	1	253	174.1123	175.1196	2	14172	1488.7743	1489.7816
175.119605	746.307712	640078.14	466227.68	38.440474	4220	1	254	174.1123	175.1196	1	14283	745.3004	746.3077
175.119605	746.395337	995253.34	485725.93	18.912899	5232	1	255	174.1123	175.1196	2	14239	1488.7743	1489.7816
175.119605	746.892819	1079871.6	873241.42	44.10887	3951	1	256	174.1123	175.1196	2	14233	1488.7743	1489.7816
175.119605	747.394056	-448047.92	-625354.21	-46.254549	8981	1	257	174.1123	175.1196	2	14223	1488.7743	1489.7816
175.119605	750.356517	597933.62	360268.84	31.552035	4549	1	258	174.1123	175.1196	1	14524	749.3492	750.3565
175.119605	753.896121	2170419.4	1894241.4	171.37708	375	1	239	174.1123	175.1196	2	14690	1505.7777	1506.785
175.119605	754.399472	8307606.6	-23753647.0	-139.2313	12512	1	238	174.1123	175.1196	2	14635	1505.7777	1506.785
175.119605	754.901072	22188433.0	4562064.3	37.72206	4256	1	237	174.1123	175.1196	2	14705	1505.7777	1506.785
175.119605	755.402417	-5937244.3	-10119972.0	-180.30685	13400	1	226	174.1123	175.1196	2	14713	1505.7777	1506.785
175.119605	757.460091	-1166649.9	-1490073.8	-89.650253	10923	1	218	174.1123	175.1196	1	14806	756.4528	757.4601
175.119605	758.462697	235248.01	141486.99	17.585756	5310	1	219	174.1123	175.1196	1	14938	756.4528	757.4601
175.119605	759.391959	831524.08	183526.14	9.6526105	5745	1	220	174.1123	175.1196	2	15094	1516.7694	1517.7766
175.119605	759.893576	-878947.0	-1140858.1	-85.921549	10769	1	221	174.1123	175.1196	2	14995	1516.7694	1517.7766
175.119605	814.482029	-726735.18	-3428013.3	-86.187799	10778	1	222	174.1123	175.1196	1	15265	813.4747	814.482
175.119605	815.484834	317604.93	-215471.45	-11.213893	7228	1	223	174.1123	175.1196	1	15169	813.4747	814.482
175.119605	879.399748	-564547.1	-873471.61	-68.53825	10025	1	224	174.1123	175.1196	1	15397	878.3925	879.3997
175.119605	951.541865	1505939.1	1003743.9	56.534142	3324	1	225	174.1123	175.1196	1	15513	950.5346	951.5419
175.119605	952.544553	-308301.09	-514166.52	-56.548609	9476	1	227	174.1123	175.1196	1	15607	950.5346	951.5419
175.119605	978.469136	1777583.0	1488076.1	114.19476	1256	1	236	174.1123	175.1196	1	15673	977.4619	978.4691
175.119605	1008.563901	3456693.7	2199413.5	79.382454	2380	1	228	174.1123	175.1196	1	15957	1007.5566	1008.5639
175.119605	1009.566717	-1476355.1	-2065559.6	-142.35126	12606	1	229	174.1123	175.1196	1	15978	1007.5566	1008.5639
175.119605	1079.601791	-1662958.5	-2406664.7	-154.21031	12864	1	230	174.1123	175.1196	1	16012	1078.5945	1079.6018
175.119605	1080.604578	1489.8124	-191406.11	-18.699564	7621	1	231	174.1123	175.1196	1	16062	1078.5945	1079.6018
175.119605	1091.55473	2661122.5	2564716.9	220.60072	143	1	232	174.1123	175.1196	1	16227	1090.5474	1091.5547
175.119605	1107.512648	799508.98	609164.39	59.091688	3191	1	233	174.1123	175.1196	1	16485	1106.5054	1107.5126
175.119605	1204.639002	25244833.0	25084756.0	1273.9226	1	1	234	174.1123	175.1196	1	16592	1203.6317	1204.639
175.119605	1205.641873	11635793.0	11443445.0	892.64305	8	1	216	174.1123	175.1196	1	16591	1203.6317	1204.639
183.113388	156.102426	1159704.9	968042.14	139.18724	740	1	478	182.1061	183.1134	1	85	155.0951	156.1024
183.113388	175.119605	-1206682.5	-2240425.2	-116.38259	11855	1	458	182.1061	183.1134	1	194	174.1123	175.1196
183.113388	183.113388	181111370.0	180062610.0	3222.7764	-1	1	459	182.1061	183.1134	1	468	182.1061	183.1134
183.113388	187.072039	790944.63	664822.25	94.671485	1847	1	460	182.1061	183.1134	1	693	186.0648	187.072
183.113388	195.08835	-721481.34	-901920.74	-146.94369	12702	1	461	182.1061	183.1134	1	817	194.0811	195.0884
183.113388	201.087675	-106151.55	-224352.57	-32.833188	8325	1	462	182.1061	183.1134	1	1038	200.0804	201.0877
183.113388	201.124072	7557106.7	-26216592.0	-272.02504	14432	1	463	182.1061	183.1134	1	1078	200.1168	201.1241
183.113388	202.121175	995853.76	883001.04	134.05998	822	1	464	182.1061	183.1134	1	1060	200.1168	201.1241
183.113388	202.127494	-197903.92	-1806113.9	-80.098062	10527	1	465	182.1061	183.1134	1	1280	201.1202	202.1275
183.113388	229.119049	9157080.4	-33853281.0	-302.99986	14610	1	467	182.1061	183.1134	1	1452	228.1118	229.119
183.113388	230.116129	-517365.74	-640540.25	-106.7048	11558	1	476	182.1061	183.1134	1	1395	228.1118	229.119
183.113388	230.122528	-504149.12	-3060562.4	-110.14828	11668	1	468	182.1061	183.1134	1	1727	229.1152	230.1225
183.113388	266.125697	464466.32	304510.02	51.462963	3588	1	469	182.1061	183.1134	1	1791	265.1184	266.1257
183.113388	272.161442	1763351.0	1630849.0	237.31073	122	1	470	182.1061	183.1134	1	2031	271.1542	272.1614
183.113388	288.204002	-63915.635	-496400.45	-37.289585	8558	1	471	182.1061	183.1134	1	2189	287.1967	288.204
183.113388	298.104311	-779688.28	-1000611.3	-132.43317	12319	1	472	182.1061	183.1134	1	2301	297.097	298.1043
183.113388	300.156407	1544043.9	-3795264.0	-92.292332	11017	1	473	182.1061	183.1134	1	2548	299.1491	300.1564
183.113388	301.159861	660453.53	189749.59	17.045788	5336	1	474	182.1061	183.1134	1	2577	299.1491	300.1564
183.113388	316.114992	441661.92	39536.53	3.268268	6087	1	475	182.1061	183.1134	1	2665	315.1077	316.115
183.113388	371.193813	74869.321	-281050.86	-25.495135	7959	1	457	182.1061	183.1134	1	2882	370.1865	371.1938
183.113388	383.194391	599468.26	-63192.846	-4.185262	6837	1	466	182.1061	183.1134	1	2990	382.1871	383.1944
183.113388	397.173179	-1072251.8	-1204498.5	-163.55093	13078	1	456	182.1061	183.1134	1	3249	396.1659	397.1732
183.113388	397.19662	1185584.5	653539.73	35.771613	4347	1	444	182.1061	183.1134	1	3387	396.1893	397.1966
183.113388	398.232448	-1729500.4	-1854409.5	-219.30903	13953	1	436	182.1061	183.1134	1	3541	397.2252	398.2324
183.113388	399.225909	-1281718.0	-1319757.9	-233.02496	14111	1	437	182.1061	183.1134	1	3578	397.2252	398.2324
183.113388	401.20454	832087.89	637426.92	67.135738	2867	1	438	182.1061	183.1134	1	3655	400.1973	401.2045
183.113388	401.288604	4112772.0	3082397.3	153.16453	553	1	439	182.1061	183.1134	1	3915	400.2813	401.2886
183.113388	402.292021	-235095.19	-331245.71	-46.362607	8983	1	440	182.1061	183.1134	1	3978	400.2813	401.2886
183.113388	411.188975	-562779.37	-1007894.7	-82.570994	10633	1	441	182.1061	183.1134	1	4118	410.1817	411.189
183.113388	415.183883	2271449.3	49122.064	1.6228237	6183	1	442	182.1061	183.1134	1	4182	414.1766	415.1839
183.113388	416.187017	-1221643.4	-1527830.5	-172.51779	13253	1	443	182.1061	183.1134	1	4198	414.1766	415.1839
183.113388	425.707564	-562420.96	-605064.93	-76.374801	10366	1	445	182.1061	183.1134	1	4396	424.7003	425.7076
183.113388	428.215597	-297911.24	-449345.06	-58.477313	9576	1	454	182.1061	183.1134	1	4599	427.2083	428.2156
183.113388	429.1995	126732.57	-390219.12	-29.278304	8153	1	446	182.1061	183.1134	1	4682	427.2083	428.2156
183.113388	460.254049	3410016.0	3319719.2	238.38232	117	1	447	182.1061	183.1134	3	4823	1377.7403	1378.7476
183.113388	460.588166	328733.53	207441.8	21.407434	5096	1	448	182.1061	183.1134	3	4778	1377.7403	1378.7476
183.113388	475.739504	74964.316	-98945.017	-12.86315	7310	1	449	182.1061	183.1134	1	4996	474.7322	475.7395
183.113388	476.273741	550420.8	-1421962.8	-42.960997	8827	1	450	182.1061	183.1134	2	5066	950.5329	951.5402
183.113388	476.775123	-1003038.4	-1696800.3	-98.28726	11237	1	451	182.1061	183.1134	2	5204	950.5329	951.5402
183.113388	482.226425	-264361.0	-524745.84	-61.386569	9735	1	452	182.1061	183.1134	1	5275	481.2191	482.2264
183.113388	482.262768	-1152943.9	-1314886.8	-229.91595	14076	1	453	182.1061	183.1134	1	5472	481.2555	482.2628
183.113388	486.22122	-285482.75	-398938.01	-70.010024	10088	1	455	182.1061	183.1134	1	5726	485.2139	486.2212
183.113388	487.266092	1302950.0	861133.24	59.581583	3166	1	477	182.1061	183.1134	2	5816	972.5176	973.5249
183.113388	487.767518	252355.67	150834.68	16.380515	5363	1	479	182.1061	183.1134	2	5829	972.5176	973.5249
183.113388	489.73711	2814081.3	2469155.4	135.53264	798	1	511	182.1061	183.1134	1	5932	488.7298	489.7371
183.113388	494.237812	658232.25	638791.68	100.41264	1655	1	503	182.1061	183.1134	1	6124	493.2305	494.2378
183.113388	495.779102	991007.97	844949.63	88.526193	2047	1	504	182.1061	183.1134	1	6333	494.7718	495.7791
183.113388	497.264778	-379558.13	-553084.56	-43.883357	8877	1	505	182.1061	183.1134	1	6547	496.2575	497.2648
183.113388	500.237156	2926748.7	2644747.4	221.91247	142	1	506	182.1061	183.1134	1	6651	499.2299	500.2372
183.113388	500.273383	-715667.69	-1279204.6	-87.37635	10825	1	507	182.1061	183.1134	1	6924	499.2661	500.2734
183.113388	500.357482	1560193.3	717424.86	38.479563	4219	1	508	182.1061	183.1134	1	7121	499.3502	500.3575
183.113388	501.360683	-1506132.3	-1735434.6	-260.10776	14345	1	509	182.1061	183.1134	1	7044	499.3502	500.3575
183.113388	503.268414	39823.438	-271142.61	-15.905754	7466	1	510	182.1061	183.1134	3	7171	1506.7834	1507.7907
183.113388	503.602581	787123.11	687126.31	44.579749	3932	1	513	182.1061	183.1134	3	7278	1506.7834	1507.7907
183.113388	504.784561	5835690.5	563736.45	10.617196	5694	1	512	182.1061	183.1134	2	7378	1007.5546	1008.5618
183.113388	505.285893	1229863.9	-110122.61	-3.6315815	6806	1	520	182.1061	183.1134	2	7464	1007.5546	1008.5618
183.113388	505.787346	1979193.0	1786259.4	140.89856	709	1	519	182.1061	183.1134	2	7436	1007.5546	1008.5618
183.113388	510.25783	-440674.79	-609063.84	-95.178729	11120	1	518	182.1061	183.1134	1	7594	509.2506	510.2578
183.113388	517.276486	1472437.8	1314786.4	79.176833	2386	1	521	182.1061	183.1134	1	7702	516.2692	517.2765
183.113388	521.297717	-92407.382	-419234.88	-28.92099	8125	1	516	182.1061	183.1134	3	7973	1560.8713	1561.8786
183.113388	521.631926	641400.63	517964.53	40.539561	4115	1	515	182.1061	183.1134	3	7907	1560.8713	1561.8786
183.113388	524.284538	1200041.2	1196389.8	68.717601	2804	1	514	182.1061	183.1134	3	8080	1569.8318	1570.8391
183.113388	524.616921	1649124.8	1709561.2	112.041	1320	1	517	182.1061	183.1134	3	8046	1569.8318	1570.8391
183.113388	524.951635	350636.53	290331.98	24.171849	4951	1	501	182.1061	183.1134	3	8015	1569.8318	1570.8391
183.113388	528.268562	-644763.03	-1468295.8	-91.268706	10975	1	502	182.1061	183.1134	1	8257	527.2613	528.2686
183.113388	529.270973	-625534.21	-773677.61	-102.95321	11427	1	499	182.1061	183.1134	1	8185	527.2613	528.2686
183.113388	530.2879	-3038608.9	-3380012.9	-76.646576	10381	1	488	182.1061	183.1134	1	8282	527.2613	528.2686
