m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking
202.1275	688.8703	3128981.7	2875114.5	192.4422	241
688.8703	202.1275	3128981.7	2875114.5	192.4422	241
667.8612	494.2378	1059966.8	1056415.1	192.34517	242
494.2378	667.8612	1059966.8	1056415.1	192.34517	242
415.1839	540.3033	7869123.2	6529150.7	191.55037	243
540.3033	415.1839	7869123.2	6529150.7	191.55037	243
667.8612	653.8751	11078902.0	9562661.2	191.11799	244
653.8751	667.8612	11078902.0	9562661.2	191.11799	244
596.8456	401.2886	1895649.1	1823219.9	191.03327	245
401.2886	596.8456	1895649.1	1823219.9	191.03327	245
530.621	415.1839	11513697.0	11405151.0	190.9689	246
415.1839	530.621	11513697.0	11405151.0	190.9689	246
530.621	667.8612	7081556.6	7068897.1	190.93362	247
667.8612	530.621	7081556.6	7068897.1	190.93362	247
629.4008	745.3944	11693272.0	9544629.6	190.6675	248
745.3944	629.4008	11693272.0	9544629.6	190.6675	248
487.2661	745.3944	4048667.2	3830897.6	190.64507	249
745.3944	487.2661	4048667.2	3830897.6	190.64507	249
622.2969	721.8903	2247320.6	2213372.2	190.62428	250
721.8903	622.2969	2247320.6	2213372.2	190.62428	250
745.3944	596.8456	5652689.0	5263292.0	189.82716	251
596.8456	745.3944	5652689.0	5263292.0	189.82716	251
298.1043	757.4601	1563111.9	1493992.4	189.60984	252
757.4601	298.1043	1563111.9	1493992.4	189.60984	252
653.8751	201.0877	5785999.1	4850621.2	189.06739	253
201.0877	653.8751	5785999.1	4850621.2	189.06739	253
757.4601	428.2156	2824608.5	2662871.5	189.04693	254
428.2156	757.4601	2824608.5	2662871.5	189.04693	254
528.2686	528.2686	1961153.9	1844825.0	188.60654	255
528.2686	528.2686	1961153.9	1844825.0	188.60654	255
540.3033	415.1839	7871222.0	6334409.1	187.91875	256
415.1839	540.3033	7871222.0	6334409.1	187.91875	256
500.2734	460.254	3201459.2	3152939.4	187.61725	257
460.254	500.2734	3201459.2	3152939.4	187.61725	257
661.3574	978.4691	3532098.7	3292068.6	187.58733	258
978.4691	661.3574	3532098.7	3292068.6	187.58733	258
646.3727	661.3574	2594111.3	2527551.4	187.58421	259
661.3574	646.3727	2594111.3	2527551.4	187.58421	259
486.2212	675.3659	1268200.6	1244135.0	187.40491	260
675.3659	486.2212	1268200.6	1244135.0	187.40491	260
745.3944	510.2578	1571948.4	1538289.9	187.29517	261
510.2578	745.3944	1571948.4	1538289.9	187.29517	261
688.8703	300.1564	1705215.3	1595594.7	187.28072	262
300.1564	688.8703	1705215.3	1595594.7	187.28072	262
183.1134	661.3574	5356118.2	4499042.4	186.80961	263
661.3574	183.1134	5356118.2	4499042.4	186.80961	263
500.2734	504.7846	6368586.0	5648561.7	186.39386	264
504.7846	500.2734	6368586.0	5648561.7	186.39386	264
596.8456	680.8728	25019663.0	18137573.0	186.21481	265
680.8728	596.8456	25019663.0	18137573.0	186.21481	265
397.1966	666.8877	3577873.9	3445041.6	186.19816	266
666.8877	397.1966	3577873.9	3445041.6	186.19816	266
721.8903	688.8703	1445538.7	1402574.2	185.67782	267
688.8703	721.8903	1445538.7	1402574.2	185.67782	267
1079.6018	587.8402	2006269.5	1939828.1	185.60723	268
587.8402	1079.6018	2006269.5	1939828.1	185.60723	268
753.8961	524.2845	21032964.0	22907383.0	185.28116	269
524.2845	753.8961	21032964.0	22907383.0	185.28116	269
489.7371	587.8402	1932843.4	1902469.6	185.25682	270
587.8402	489.7371	1932843.4	1902469.6	185.25682	270
666.8877	667.8612	2606586.7	2541675.1	184.8802	271
667.8612	666.8877	2606586.7	2541675.1	184.8802	271
629.4008	300.1564	2994069.3	2635882.0	184.82315	272
300.1564	629.4008	2994069.3	2635882.0	184.82315	272
201.1241	187.072	10540888.0	6479306.6	184.53936	273
187.072	201.1241	10540888.0	6479306.6	184.53936	273
497.2648	757.4601	1623698.5	1607959.5	184.52651	274
757.4601	497.2648	1623698.5	1607959.5	184.52651	274
398.2324	371.1938	1110298.0	1097388.3	184.44487	275
371.1938	398.2324	1110298.0	1097388.3	184.44487	275
753.8961	622.2969	6691630.6	5710934.2	184.21989	276
622.2969	753.8961	6691630.6	5710934.2	184.21989	276
401.2886	500.2734	1361608.4	1309943.2	184.18147	277
500.2734	401.2886	1361608.4	1309943.2	184.18147	277
629.4008	565.2752	1898943.1	1743735.1	183.95901	278
565.2752	629.4008	1898943.1	1743735.1	183.95901	278
645.3542	187.072	1561468.5	1527012.2	183.77629	279
187.072	645.3542	1561468.5	1527012.2	183.77629	279
688.8703	759.392	1997384.7	1935503.2	183.70442	280
759.392	688.8703	1997384.7	1935503.2	183.70442	280
288.204	721.8903	1915507.4	1839429.0	183.4881	281
721.8903	288.204	1915507.4	1839429.0	183.4881	281
156.1024	175.1196	1766662.6	1577744.0	183.25187	282
175.1196	156.1024	1766662.6	1577744.0	183.25187	282
645.3542	504.7846	9736863.6	8296579.3	183.13185	283
504.7846	645.3542	9736863.6	8296579.3	183.13185	283
1107.5126	721.8903	1453773.9	1419804.0	182.86468	284
721.8903	1107.5126	1453773.9	1419804.0	182.86468	284
653.8751	521.2977	8346419.0	7369613.6	182.67941	285
521.2977	653.8751	8346419.0	7369613.6	182.67941	285
629.4008	428.2156	1786356.4	1671121.2	182.53709	286
428.2156	629.4008	1786356.4	1671121.2	182.53709	286
629.4008	398.2324	1401161.1	1372214.2	182.51522	287
398.2324	629.4008	1401161.1	1372214.2	182.51522	287
504.7846	288.204	1809590.1	1730028.6	182.41372	288
288.204	504.7846	1809590.1	1730028.6	182.41372	288
201.1241	688.8703	527252980.0	88458381.0	182.28104	289
688.8703	201.1241	527252980.0	88458381.0	182.28104	289
517.2765	688.8703	15242497.0	13194258.0	182.10596	290
688.8703	517.2765	15242497.0	13194258.0	182.10596	290
535.9558	487.2661	2432046.0	2257906.1	182.04035	291
487.2661	535.9558	2432046.0	2257906.1	182.04035	291
201.0877	411.189	1190928.0	1140761.0	181.97525	292
411.189	201.0877	1190928.0	1140761.0	181.97525	292
688.8703	530.621	3394350.2	3247127.8	181.89314	293
530.621	688.8703	3394350.2	3247127.8	181.89314	293
745.3944	298.1043	4377982.6	3783187.6	181.72109	294
298.1043	745.3944	4377982.6	3783187.6	181.72109	294
814.482	667.8612	3832885.4	3332206.5	181.71382	295
667.8612	814.482	3832885.4	3332206.5	181.71382	295
535.9558	428.2156	2534502.6	2471007.4	181.70932	296
428.2156	535.9558	2534502.6	2471007.4	181.70932	296
300.1564	489.7371	7388068.9	5632025.9	181.67152	297
489.7371	300.1564	7388068.9	5632025.9	181.67152	297
725.8786	753.8961	15084701.0	12055147.0	181.52159	298
753.8961	725.8786	15084701.0	12055147.0	181.52159	298
298.1043	504.7846	2931295.3	2649024.6	181.50549	299
504.7846	298.1043	2931295.3	2649024.6	181.50549	299
371.1938	629.4008	2731161.2	2460319.8	181.43636	300
629.4008	371.1938	2731161.2	2460319.8	181.43636	300
175.1196	266.1257	1651195.0	1493528.9	181.38021	301
266.1257	175.1196	1651195.0	1493528.9	181.38021	301
535.9558	535.9558	8639279.3	8142025.0	181.1445	302
535.9558	535.9558	8639279.3	8142025.0	181.1445	302
666.8877	300.1564	1390630.5	1333739.0	180.79411	303
300.1564	666.8877	1390630.5	1333739.0	180.79411	303
667.8612	645.3542	3339301.9	3220145.0	180.3791	304
645.3542	667.8612	3339301.9	3220145.0	180.3791	304
565.2752	1008.5639	3608985.7	3037291.3	180.33453	305
1008.5639	565.2752	3608985.7	3037291.3	180.33453	305
528.2686	201.0877	640395.91	623699.32	180.22927	306
201.0877	528.2686	640395.91	623699.32	180.22927	306
745.3944	460.254	10894532.0	10651424.0	180.2241	307
460.254	745.3944	10894532.0	10651424.0	180.2241	307
187.072	535.8501	1413371.7	1388084.7	180.1916	308
535.8501	187.072	1413371.7	1388084.7	180.1916	308
625.8395	653.8751	7984551.5	7327228.3	180.11705	309
653.8751	625.8395	7984551.5	7327228.3	180.11705	309
680.8728	596.8456	8993793.3	7589051.9	179.96984	310
596.8456	680.8728	8993793.3	7589051.9	179.96984	310
1091.5547	629.4008	1879058.3	1804631.7	179.93221	311
629.4008	1091.5547	1879058.3	1804631.7	179.93221	311
266.1257	156.1024	482144.56	452912.22	179.81645	312
156.1024	266.1257	482144.56	452912.22	179.81645	312
666.8877	745.3944	9984172.2	8791597.0	179.7696	313
745.3944	666.8877	9984172.2	8791597.0	179.7696	313
528.2686	675.3659	4996821.6	4841513.6	179.58828	314
675.3659	528.2686	4996821.6	4841513.6	179.58828	314
524.2845	486.2212	1716660.2	1716265.2	179.50898	315
486.2212	524.2845	1716660.2	1716265.2	179.50898	315
201.1241	688.8703	1623620.3	1574662.2	179.50698	316
688.8703	201.1241	1623620.3	1574662.2	179.50698	316
629.4008	500.3575	1953670.1	1779180.0	178.82317	317
500.3575	629.4008	1953670.1	1779180.0	178.82317	317
383.1944	524.2845	2699061.4	2696754.3	178.39316	318
524.2845	383.1944	2699061.4	2696754.3	178.39316	318
717.9045	288.204	1158393.1	1102822.9	178.07022	319
288.204	717.9045	1158393.1	1102822.9	178.07022	319
680.8728	1204.639	3122668.9	2775684.6	178.06529	320
1204.639	680.8728	3122668.9	2775684.6	178.06529	320
951.5419	487.2661	1142820.5	1122603.0	177.9106	321
487.2661	951.5419	1142820.5	1122603.0	177.9106	321
680.8728	629.4008	3388747.1	3054317.7	177.86622	322
629.4008	680.8728	3388747.1	3054317.7	177.86622	322
201.0877	745.3944	1226857.2	1203230.5	177.66333	323
745.3944	201.0877	1226857.2	1203230.5	177.66333	323
978.4691	201.1241	20756321.0	11297760.0	177.24062	324
201.1241	978.4691	20756321.0	11297760.0	177.24062	324
156.1024	288.204	1052576.1	973538.6	177.20734	325
288.204	156.1024	1052576.1	973538.6	177.20734	325
680.8728	229.119	2712016.7	2502566.4	177.08706	326
229.119	680.8728	2712016.7	2502566.4	177.08706	326
653.8751	745.3944	11231976.0	9808490.2	177.06726	327
745.3944	653.8751	11231976.0	9808490.2	177.06726	327
646.3727	688.8703	1575601.4	1544420.1	176.70245	328
688.8703	646.3727	1575601.4	1544420.1	176.70245	328
300.1564	1079.6018	1183963.4	1096130.3	176.18913	329
1079.6018	300.1564	1183963.4	1096130.3	176.18913	329
398.2324	646.3727	1942930.9	1926984.3	176.15496	330
646.3727	398.2324	1942930.9	1926984.3	176.15496	330
535.9558	610.3455	2764701.6	2518027.7	175.93783	331
610.3455	535.9558	2764701.6	2518027.7	175.93783	331
415.1839	587.8402	3473197.9	3277501.7	175.80658	332
587.8402	415.1839	3473197.9	3277501.7	175.80658	332
266.1257	666.8877	1138871.3	1084681.0	175.73829	333
666.8877	266.1257	1138871.3	1084681.0	175.73829	333
530.621	415.1839	2371223.3	2334913.0	175.71776	334
415.1839	530.621	2371223.3	2334913.0	175.71776	334
487.2661	599.3058	2491389.1	2390344.0	175.57902	335
599.3058	487.2661	2491389.1	2390344.0	175.57902	335
397.1966	680.8728	6749218.8	5803184.2	175.43161	336
680.8728	397.1966	6749218.8	5803184.2	175.43161	336
745.3944	814.482	12799119.0	10335877.0	175.38591	337
814.482	745.3944	12799119.0	10335877.0	175.38591	337
524.2845	201.1241	12243681.0	14189945.0	175.35882	338
201.1241	524.2845	12243681.0	14189945.0	175.35882	338
521.2977	316.115	1943403.6	1896074.5	175.3566	339
316.115	521.2977	1943403.6	1896074.5	175.3566	339
494.2378	476.2737	2827217.5	2790656.0	175.13347	340
476.2737	494.2378	2827217.5	2790656.0	175.13347	340
500.2734	530.621	2599101.1	2532272.0	175.12957	341
530.621	500.2734	2599101.1	2532272.0	175.12957	341
680.8728	475.7395	3284957.3	3167109.4	175.0649	342
475.7395	680.8728	3284957.3	3167109.4	175.0649	342
540.3033	398.2324	6902874.8	6275931.5	174.74623	343
398.2324	540.3033	6902874.8	6275931.5	174.74623	343
680.8728	535.8501	6637694.0	6204375.7	174.66305	344
535.8501	680.8728	6637694.0	6204375.7	174.66305	344
757.4601	1204.639	1147086.7	1129387.2	174.62279	345
1204.639	757.4601	1147086.7	1129387.2	174.62279	345
753.8961	535.9558	310132870.0	193189170.0	174.301	346
535.9558	753.8961	310132870.0	193189170.0	174.301	346
528.2686	666.8877	1503899.9	1466426.3	174.29244	347
666.8877	528.2686	1503899.9	1466426.3	174.29244	347
746.3077	596.8456	6808941.9	6158025.9	174.24665	348
596.8456	746.3077	6808941.9	6158025.9	174.24665	348
528.2686	300.1564	18944795.0	17206682.0	174.04804	349
300.1564	528.2686	18944795.0	17206682.0	174.04804	349
646.3727	371.1938	1619917.5	1574478.7	173.94167	350
371.1938	646.3727	1619917.5	1574478.7	173.94167	350
1204.639	201.0877	862916.13	844612.45	173.73085	351
201.0877	1204.639	862916.13	844612.45	173.73085	351
528.2686	517.2765	2976572.4	2852777.3	173.63941	352
517.2765	528.2686	2976572.4	2852777.3	173.63941	352
745.3944	383.1944	2527260.4	2413601.6	173.25236	353
383.1944	745.3944	2527260.4	2413601.6	173.25236	353
745.3944	645.3542	3442633.0	3324715.7	173.11609	354
645.3542	745.3944	3442633.0	3324715.7	173.11609	354
661.3574	565.2752	3766269.9	3267645.4	173.08255	355
565.2752	661.3574	3766269.9	3267645.4	173.08255	355
750.3565	680.8728	3080752.7	2917362.3	172.99957	356
680.8728	750.3565	3080752.7	2917362.3	172.99957	356
554.2588	745.3944	1638523.7	1620951.6	172.93908	357
745.3944	554.2588	1638523.7	1620951.6	172.93908	357
660.3871	540.3033	7550539.0	6576711.6	172.90193	358
540.3033	660.3871	7550539.0	6576711.6	172.90193	358
1107.5126	401.2886	600326.27	582621.93	172.83284	359
401.2886	1107.5126	600326.27	582621.93	172.83284	359
666.8877	1079.6018	3451832.0	3196218.0	172.81463	360
1079.6018	666.8877	3451832.0	3196218.0	172.81463	360
717.9045	731.9127	1386736.0	1362398.4	172.71887	361
731.9127	717.9045	1386736.0	1362398.4	172.71887	361
680.8728	503.2684	4022611.7	3771431.2	172.6081	362
503.2684	680.8728	4022611.7	3771431.2	172.6081	362
482.2628	401.2886	1547589.3	1388485.2	172.59069	363
401.2886	482.2628	1547589.3	1388485.2	172.59069	363
530.621	596.8456	12616298.0	10971660.0	172.56854	364
596.8456	530.621	12616298.0	10971660.0	172.56854	364
759.392	688.8703	26427655.0	17886445.0	172.41717	365
688.8703	759.392	26427655.0	17886445.0	172.41717	365
540.3033	528.2686	3965593.0	3469036.4	172.40543	366
528.2686	540.3033	3965593.0	3469036.4	172.40543	366
745.3944	187.072	3612682.5	3273121.0	172.32691	367
187.072	745.3944	3612682.5	3273121.0	172.32691	367
535.9558	667.8612	2885252.8	2713343.8	172.15688	368
667.8612	535.9558	2885252.8	2713343.8	172.15688	368
230.1225	229.119	2570698.6	2270453.3	172.0675	369
229.119	230.1225	2570698.6	2270453.3	172.0675	369
316.115	510.2578	1187781.8	1123216.4	171.84116	370
510.2578	316.115	1187781.8	1123216.4	171.84116	370
731.9127	667.8612	2253245.0	2225983.1	171.78138	371
667.8612	731.9127	2253245.0	2225983.1	171.78138	371
371.1938	745.3944	2202833.0	2131689.8	171.77804	372
745.3944	371.1938	2202833.0	2131689.8	171.77804	372
745.3944	1008.5639	3145194.1	2926414.5	171.61698	373
1008.5639	745.3944	3145194.1	2926414.5	171.61698	373
201.0877	659.3534	816886.43	803439.32	171.42633	374
659.3534	201.0877	816886.43	803439.32	171.42633	374
753.8961	175.1196	2170419.4	1894241.4	171.37708	375
175.1196	753.8961	2170419.4	1894241.4	171.37708	375
524.2845	745.3944	4174788.4	4204577.2	171.09182	376
745.3944	524.2845	4174788.4	4204577.2	171.09182	376
500.3575	1091.5547	790552.65	769168.18	171.07332	377
1091.5547	500.3575	790552.65	769168.18	171.07332	377
666.8877	202.1275	2655541.8	2461165.8	170.88613	378
202.1275	666.8877	2655541.8	2461165.8	170.88613	378
753.8961	201.1241	16839554.0	7816466.5	170.8602	379
201.1241	753.8961	16839554.0	7816466.5	170.8602	379
482.2264	476.2737	1971881.5	1799635.0	170.82478	380
476.2737	482.2264	1971881.5	1799635.0	170.82478	380
725.8786	540.3033	3233021.5	3124790.6	170.5485	381
540.3033	725.8786	3233021.5	3124790.6	170.5485	381
757.4601	610.3455	3146608.4	2950802.1	170.54218	382
610.3455	757.4601	3146608.4	2950802.1	170.54218	382
183.1134	978.4691	2268249.6	1974537.3	170.47066	383
978.4691	183.1134	2268249.6	1974537.3	170.47066	383
494.2378	500.3575	1358770.8	1343148.6	170.39571	384
500.3575	494.2378	1358770.8	1343148.6	170.39571	384
540.3033	680.8728	12183737.0	9068464.2	170.3339	385
680.8728	540.3033	12183737.0	9068464.2	170.3339	385
316.115	688.8703	14996366.0	9771873.1	170.14158	386
688.8703	316.115	14996366.0	9771873.1	170.14158	386
500.3575	978.4691	2271155.2	2035132.0	170.0255	387
978.4691	500.3575	2271155.2	2035132.0	170.0255	387
1079.6018	540.3033	12265153.0	8478123.5	169.82101	388
540.3033	1079.6018	12265153.0	8478123.5	169.82101	388
667.8612	680.8728	3932472.9	3606664.3	169.5885	389
680.8728	667.8612	3932472.9	3606664.3	169.5885	389
666.8877	680.8728	6040280.0	5408516.5	169.42611	390
680.8728	666.8877	6040280.0	5408516.5	169.42611	390
476.2737	528.2686	3321616.8	3043005.9	169.40739	391
528.2686	476.2737	3321616.8	3043005.9	169.40739	391
397.1732	530.621	3066876.7	3060417.3	169.35152	392
530.621	397.1732	3066876.7	3060417.3	169.35152	392
1079.6018	629.4008	3646133.4	3071981.4	169.20777	393
629.4008	1079.6018	3646133.4	3071981.4	169.20777	393
666.8877	425.7076	1076408.5	1071254.3	168.76881	394
425.7076	666.8877	1076408.5	1071254.3	168.76881	394
721.8903	725.8786	1507099.2	1475523.4	168.72081	395
725.8786	721.8903	1507099.2	1475523.4	168.72081	395
554.2588	500.2372	857094.96	829547.13	168.59758	396
500.2372	554.2588	857094.96	829547.13	168.59758	396
535.9558	1008.5639	26330154.0	23724299.0	168.28455	397
1008.5639	535.9558	26330154.0	23724299.0	168.28455	397
229.119	535.9558	9051251.4	8608404.1	168.23743	398
535.9558	229.119	9051251.4	8608404.1	168.23743	398
540.3033	721.8903	2801743.8	2713172.0	168.14661	399
721.8903	540.3033	2801743.8	2713172.0	168.14661	399
428.2156	540.3033	3600985.3	3289284.5	168.08634	400
540.3033	428.2156	3600985.3	3289284.5	168.08634	400
951.5419	500.3575	2111498.0	1943664.3	167.97304	401
500.3575	951.5419	2111498.0	1943664.3	167.97304	401
201.1241	500.2734	1035107.5	974467.55	167.96524	402
500.2734	201.1241	1035107.5	974467.55	167.96524	402
183.1134	660.3871	1947610.2	1800647.1	167.74286	403
660.3871	183.1134	1947610.2	1800647.1	167.74286	403
680.8728	175.1196	5678587.2	4843589.2	167.7066	404
175.1196	680.8728	5678587.2	4843589.2	167.7066	404
528.2686	653.8751	16915297.0	12335314.0	167.67481	405
653.8751	528.2686	16915297.0	12335314.0	167.67481	405
187.072	300.1564	817296.96	760690.71	167.63822	406
300.1564	187.072	817296.96	760690.71	167.63822	406
475.7395	596.8456	4464293.7	3822480.3	167.5092	407
596.8456	475.7395	4464293.7	3822480.3	167.5092	407
183.1134	653.8751	20553820.0	12254520.0	167.19691	408
653.8751	183.1134	20553820.0	12254520.0	167.19691	408
487.2661	759.392	3908631.3	3631680.1	167.11704	409
759.392	487.2661	3908631.3	3631680.1	167.11704	409
504.7846	500.2734	2029252.9	1925582.5	166.71203	410
500.2734	504.7846	2029252.9	1925582.5	166.71203	410
753.8961	750.3565	1713619.0	1649201.4	166.6865	411
750.3565	753.8961	1713619.0	1649201.4	166.6865	411
298.1043	398.2324	647722.64	639709.45	166.56654	412
398.2324	298.1043	647722.64	639709.45	166.56654	412
371.1938	489.7371	1790101.3	1673042.8	166.10546	413
489.7371	371.1938	1790101.3	1673042.8	166.10546	413
494.2378	599.3058	968510.09	964063.96	166.06141	414
599.3058	494.2378	968510.09	964063.96	166.06141	414
587.8402	530.621	4122115.0	4117604.2	166.00657	415
530.621	587.8402	4122115.0	4117604.2	166.00657	415
659.3534	187.072	1011646.7	997298.46	165.98408	416
187.072	659.3534	1011646.7	997298.46	165.98408	416
201.0877	1107.5126	653062.97	631298.44	165.79723	417
1107.5126	201.0877	653062.97	631298.44	165.79723	417
397.1966	1091.5547	1405716.6	1356098.7	165.7087	418
1091.5547	397.1966	1405716.6	1356098.7	165.7087	418
603.7931	745.3944	7687046.8	6419060.2	165.68426	419
745.3944	603.7931	7687046.8	6419060.2	165.68426	419
415.1839	530.621	4399421.1	4135878.5	165.64964	420
530.621	415.1839	4399421.1	4135878.5	165.64964	420
187.072	596.8456	3826175.2	3360719.8	165.37296	421
596.8456	187.072	3826175.2	3360719.8	165.37296	421
725.8786	183.1134	2385006.7	2205507.2	165.29124	422
183.1134	725.8786	2385006.7	2205507.2	165.29124	422
316.115	596.8456	2682971.5	2380054.7	165.28169	423
596.8456	316.115	2682971.5	2380054.7	165.28169	423
666.8877	554.2588	2311199.1	2165616.9	165.25317	424
554.2588	666.8877	2311199.1	2165616.9	165.25317	424
383.1944	487.2661	1373619.8	1309473.4	165.13107	425
487.2661	383.1944	1373619.8	1309473.4	165.13107	425
397.1966	565.2752	3770704.6	3261862.7	164.98147	426
565.2752	397.1966	3770704.6	3261862.7	164.98147	426
565.2752	398.2324	881701.35	873949.35	164.93605	427
398.2324	565.2752	881701.35	873949.35	164.93605	427
731.9127	951.5419	1877337.0	1823747.1	164.7212	428
951.5419	731.9127	1877337.0	1823747.1	164.7212	428
666.8877	625.8395	1929459.3	1901318.7	164.61621	429
625.8395	666.8877	1929459.3	1901318.7	164.61621	429
476.2737	528.2686	7794810.7	7568969.4	164.39944	430
528.2686	476.2737	7794810.7	7568969.4	164.39944	430
629.4008	694.319	2183246.1	2006106.4	164.289	431
694.319	629.4008	2183246.1	2006106.4	164.289	431
757.4601	489.7371	1098722.8	1067437.9	164.28539	432
489.7371	757.4601	1098722.8	1067437.9	164.28539	432
731.9127	745.3944	6886980.1	6024276.3	164.12352	433
