m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
504.78456100	411.188975	8310674.3	7741955.8	330.50731	65	10414.665039	2833.304199	505.285893	411.188975	2.0		topfd
411.188975	504.78456100	8310674.3	7741955.8	330.50731	65	2833.304199	10414.665039	411.188975	505.285893		2.0	topfd
429.1995	540.804661	16694608.0	14099926.0	317.24568	66	3445.552979	29821.267578	429.1995	540.804661			topfd
540.804661	429.1995	16694608.0	14099926.0	317.24568	66	29821.267578	3445.552979	540.804661	429.1995			topfd
654.359227	201.087675	14937832.0	12864929.0	315.89419	67	108949.34375	1032.938354	654.359227	201.087675			topfd
201.087675	654.359227	14937832.0	12864929.0	315.89419	67	1032.938354	108949.34375	201.087675	654.359227			topfd
316.114992	540.804661	14025722.0	12007376.0	314.70146	68	3013.229492	29821.267578	316.114992	540.804661			topfd
540.804661	316.114992	14025722.0	12007376.0	314.70146	68	29821.267578	3013.229492	540.804661	316.114992			topfd
401.20454	540.804661	8759142.4	7782100.9	312.75376	69	1218.325195	29821.267578	401.20454	540.804661			topfd
540.804661	401.20454	8759142.4	7782100.9	312.75376	69	29821.267578	1218.325195	540.804661	401.20454			topfd
603.793117	175.119605	4487175.8	4212767.6	308.05681	70	1081.730591	8633.249023	603.793117	175.119605			topfd
175.119605	603.793117	4487175.8	4212767.6	308.05681	70	8633.249023	1081.730591	175.119605	603.793117			topfd
401.28860400	554.25876800	2620848.9	2567389.0	307.42387	71	877.062744	2905.465332	402.292021	554.258768	1.0	2.0	topfd
554.25876800	401.28860400	2620848.9	2567389.0	307.42387	71	2905.465332	877.062744	554.258768	402.292021	2.0	1.0	topfd
183.113388	659.353388	4087598.8	3968287.0	304.04186	73	6728.792969	802.653137	183.113388	659.353388			topfd
659.353388	183.113388	4087598.8	3968287.0	304.04186	73	802.653137	6728.792969	659.353388	183.113388			topfd
814.48202900	694.319024	3093021.7	2972980.5	302.42569	74	5392.56543	1683.645386	815.484834	694.319024	1.0		topfd
694.319024	814.48202900	3093021.7	2972980.5	302.42569	74	1683.645386	5392.56543	694.319024	815.484834		1.0	topfd
565.27517700	814.48202900	3050673.3	2940461.9	298.56501	75	1313.338379	5392.56543	566.278227	815.484834	1.0	1.0	topfd
814.48202900	565.27517700	3050673.3	2940461.9	298.56501	75	5392.56543	1313.338379	815.484834	566.278227	1.0	1.0	topfd
504.78456100	500.237156	6333086.4	5972776.7	296.50445	76	10414.665039	1889.202759	505.285893	500.237156	2.0		topfd
500.237156	504.78456100	6333086.4	5972776.7	296.50445	76	1889.202759	10414.665039	500.237156	505.285893		2.0	topfd
754.901072	510.25783	16561275.0	13690070.0	285.70852	78	112829.5625	931.226563	754.901072	510.25783			topfd
510.25783	754.901072	16561275.0	13690070.0	285.70852	78	931.226563	112829.5625	510.25783	754.901072			topfd
1079.60179100	195.08835	1320934.1	1287264.2	283.96213	79	1535.534546	1063.230103	1080.604578	195.08835	1.0		topfd
195.08835	1079.60179100	1320934.1	1287264.2	283.96213	79	1063.230103	1535.534546	195.08835	1080.604578		1.0	topfd
195.08835	814.48202900	2377738.3	2284690.0	282.84764	80	1063.230103	5392.56543	195.08835	815.484834		1.0	topfd
814.48202900	195.08835	2377738.3	2284690.0	282.84764	80	5392.56543	1063.230103	815.484834	195.08835	1.0		topfd
475.739504	629.40075000	2919394.5	2787056.3	279.19138	81	781.109375	6271.913086	475.739504	629.40075		1.0	topfd
629.40075000	475.739504	2919394.5	2787056.3	279.19138	81	6271.913086	781.109375	629.40075	475.739504	1.0		topfd
646.348316	229.119049	26290248.0	16043229.0	274.6868	82	997.601074	306551.5625	646.348316	229.119049			topfd
229.119049	646.348316	26290248.0	16043229.0	274.6868	82	306551.5625	997.601074	229.119049	646.348316			topfd
500.273383	680.87282900	9345220.3	8386962.2	273.87318	83	4627.548828	10175.529297	500.273383	681.370686		2.0	topfd
680.87282900	500.273383	9345220.3	8386962.2	273.87318	83	10175.529297	4627.548828	681.370686	500.273383	2.0		topfd
500.237156	530.28790000	4128473.6	3877697.7	272.66097	84	1889.202759	3393.131836	500.237156	530.954686		3.0	topfd
530.28790000	500.237156	4128473.6	3877697.7	272.66097	84	3393.131836	1889.202759	530.954686	500.237156	3.0		topfd
629.40075000	475.739504	1388611.8	1361701.0	269.28151	85	1328.932983	781.109375	630.403825	475.739504	1.0		topfd
475.739504	629.40075000	1388611.8	1361701.0	269.28151	85	781.109375	1328.932983	475.739504	630.403825		1.0	topfd
814.48202900	494.237812	2322472.4	2312447.4	265.70712	86	5392.56543	1018.789063	815.484834	494.237812	1.0		topfd
494.237812	814.48202900	2322472.4	2312447.4	265.70712	86	1018.789063	5392.56543	494.237812	815.484834		1.0	topfd
540.30326	510.25783	12197232.0	10126203.0	265.45934	88	81014.875	931.226563	540.30326	510.25783			topfd
510.25783	540.30326	12197232.0	10126203.0	265.45934	88	931.226563	81014.875	510.25783	540.30326			topfd
754.901072	565.27517700	50223476.0	33120932.0	264.57746	89	112829.5625	7124.077148	754.901072	565.275177		1.0	topfd
565.27517700	754.901072	50223476.0	33120932.0	264.57746	89	7124.077148	112829.5625	565.275177	754.901072	1.0		topfd
500.237156	1008.56390100	2615579.5	2454846.6	263.66543	90	1889.202759	3074.820557	500.237156	1009.566717		1.0	topfd
1008.56390100	500.237156	2615579.5	2454846.6	263.66543	90	3074.820557	1889.202759	1009.566717	500.237156	1.0		topfd
951.54186500	879.399748	2288456.9	2226042.2	261.94819	91	1306.884277	2645.866943	952.544553	879.399748	1.0		topfd
879.399748	951.54186500	2288456.9	2226042.2	261.94819	91	2645.866943	1306.884277	879.399748	952.544553		1.0	topfd
814.48202900	266.125697	2138899.3	2056413.7	260.83181	92	5392.56543	834.407898	815.484834	266.125697	1.0		topfd
266.125697	814.48202900	2138899.3	2056413.7	260.83181	92	834.407898	5392.56543	266.125697	815.484834		1.0	topfd
531.297907	528.26856200	4868309.2	4770647.6	260.53526	93	2339.440674	5624.222656	531.297907	528.268562		1.0	topfd
528.26856200	531.297907	4868309.2	4770647.6	260.53526	93	5624.222656	2339.440674	528.268562	531.297907	1.0		topfd
201.124072	689.87548200	4277806500.0	367695300.0	259.73419	94	237872.515625	747632.125	201.124072	689.877751		2.0	topfd
689.87548200	201.124072	4277806500.0	367695300.0	259.73419	94	747632.125	237872.515625	689.877751	201.124072	2.0		topfd
272.161442	401.28860400	2225631.7	2095452.4	258.73084	95	948.329224	7515.183105	272.161442	401.288604		1.0	topfd
